id,name,country,category,followers,engagement_rate,fit_score,commission_rate,cost,avg_views,avg_likes,gender_ratio,age_group
1920,KOL_1920,SG,beauty,374720,0.0934,0.7267,0.1889,5792.0,101030,9436,0.05,35+
1921,KOL_1921,VN,home,72874,0.0556,0.9341,0.1964,157.8,23988,1333,0.08,35+
1922,KOL_1922,PH,home,78428,0.0674,0.7554,0.2536,217.43,23822,1605,0.78,25-34
1923,KOL_1923,ID,home,97817,0.1063,0.5595,0.2624,454.37,32487,3453,0.33,35+
1924,KOL_1924,SG,beauty,78144,0.0542,0.3778,0.1979,1522.02,20121,1090,0.44,35+
1925,KOL_1925,MY,fashion,80623,0.1198,0.892,0.2099,1810.84,24582,2944,0.19,35+
1926,KOL_1926,SG,home,573803,0.0919,0.9484,0.2116,5569.48,160665,14765,0.93,18-24
1927,KOL_1927,ID,fmcg,933414,0.0927,0.8324,0.2182,1584.42,247091,22905,0.08,35+
1928,KOL_1928,SG,beauty,1486,0.1421,0.8264,0.3275,831.76,518,73,0.25,25-34
1929,KOL_1929,MY,fashion,183663,0.0554,0.7035,0.2033,1598.68,60506,3352,0.47,18-24
1930,KOL_1930,ID,fashion,3421,0.2073,0.5961,0.3323,286.54,1046,216,0.09,35+
1931,KOL_1931,VN,beauty,9267,0.1778,0.8053,0.3269,342.58,3001,533,0.32,18-24
1932,KOL_1932,SG,beauty,12618,0.1082,0.703,0.181,1078.06,4245,459,0.13,35+
1933,KOL_1933,ID,fmcg,2289220,0.0311,0.5447,0.0542,288.79,587790,18280,0.69,25-34
1934,KOL_1934,TH,home,936346,0.0371,0.3861,0.1261,735.0,251863,9344,0.3,35+
1935,KOL_1935,SG,fmcg,62489,0.0454,0.788,0.2006,1222.03,21827,990,0.4,25-34
1936,KOL_1936,ID,home,6712,0.208,0.6978,0.2742,194.3,2311,480,0.06,18-24
1937,KOL_1937,PH,beauty,81375,0.0838,0.8259,0.2167,447.71,28172,2360,0.29,35+
1938,KOL_1938,PH,fashion,6477,0.2983,0.4676,0.2857,236.41,1738,518,0.1,25-34
1939,KOL_1939,PH,fmcg,1697,0.2556,0.9377,0.2682,96.79,432,110,0.86,35+
1940,KOL_1940,TH,fashion,95217,0.0695,0.9399,0.2321,1619.77,29993,2084,0.81,25-34
1941,KOL_1941,VN,fmcg,7753,0.1289,0.7364,0.3459,130.32,2269,292,0.63,18-24
1942,KOL_1942,MY,beauty,5908,0.1691,0.9827,0.2689,718.82,2050,346,0.55,18-24
1943,KOL_1943,PH,fashion,38048,0.0365,0.5938,0.2734,216.14,11597,423,0.87,25-34
1944,KOL_1944,ID,home,98661,0.0617,0.8285,0.2594,418.22,25019,1543,0.58,35+
1945,KOL_1945,VN,beauty,538713,0.06,0.8293,0.177,833.7,146024,8761,0.51,25-34
1946,KOL_1946,TH,beauty,633880,0.0575,0.5239,0.2056,2388.43,174010,10005,0.83,25-34
1947,KOL_1947,ID,beauty,69464,0.0548,0.6175,0.2442,475.32,20846,1142,0.81,35+
1948,KOL_1948,TH,beauty,4308619,0.0254,0.8825,0.0703,1836.57,1186345,30133,0.59,35+
1949,KOL_1949,VN,home,631898,0.0655,0.6102,0.2162,448.72,172553,11302,0.73,18-24
1950,KOL_1950,VN,beauty,72245,0.0983,0.366,0.2405,352.75,23162,2276,0.91,25-34
1951,KOL_1951,ID,home,7867,0.2662,0.3894,0.2765,179.26,2137,568,0.97,25-34
1952,KOL_1952,MY,home,3791,0.2506,0.3595,0.295,281.41,1016,254,0.01,25-34
1953,KOL_1953,VN,home,1927,0.2411,0.7141,0.26,61.85,537,129,0.16,25-34
1954,KOL_1954,PH,home,2007464,0.0734,0.3416,0.0599,182.35,668141,49041,0.92,18-24
1955,KOL_1955,SG,fmcg,670411,0.083,0.8111,0.1351,3697.97,218691,18151,0.98,35+
1956,KOL_1956,TH,fashion,34029,0.052,0.6472,0.1986,594.73,8564,445,0.27,35+
1957,KOL_1957,SG,beauty,38047,0.0519,0.6735,0.1835,1286.58,10763,558,0.38,25-34
1958,KOL_1958,PH,fmcg,7250,0.1419,0.4045,0.3194,116.6,1986,281,0.06,18-24
1959,KOL_1959,PH,fashion,133343,0.0776,0.4655,0.127,242.66,39239,3044,0.2,35+
1960,KOL_1960,MY,beauty,11307,0.0767,0.5191,0.2295,415.43,3106,238,0.33,35+
1961,KOL_1961,ID,beauty,1109039,0.0621,0.623,0.1154,959.72,299760,18615,0.16,18-24
1962,KOL_1962,MY,fmcg,7236,0.2288,0.6308,0.2996,552.67,1999,457,0.12,25-34
1963,KOL_1963,MY,fashion,5576,0.2705,0.9992,0.3047,1099.41,1464,396,0.47,18-24
1964,KOL_1964,ID,home,50159,0.058,0.9849,0.2093,254.35,13619,789,0.18,18-24
1965,KOL_1965,SG,home,7509,0.0982,0.4503,0.3255,698.08,2022,198,0.95,35+
1966,KOL_1966,PH,fashion,86459,0.0749,0.6123,0.2176,377.21,21985,1646,0.21,18-24
1967,KOL_1967,PH,fmcg,91986,0.0692,0.9461,0.1879,260.93,30624,2119,0.6,25-34
1968,KOL_1968,TH,home,13159,0.1546,0.4892,0.2384,378.53,4008,619,0.11,18-24
1969,KOL_1969,SG,beauty,2741,0.1899,0.9686,0.2671,1153.03,905,171,0.54,25-34
1970,KOL_1970,PH,home,3949094,0.0383,0.6751,0.0979,424.47,1211648,46406,0.79,35+
1971,KOL_1971,MY,home,26633,0.0612,0.3412,0.2112,257.08,7718,472,0.02,35+
1972,KOL_1972,TH,fashion,2451,0.2607,0.3228,0.2586,328.63,689,179,0.04,25-34
1973,KOL_1973,ID,fmcg,79348,0.1542,0.9597,0.2408,706.0,25820,3981,0.63,18-24
1974,KOL_1974,PH,beauty,341657,0.0461,0.6059,0.1704,458.28,93100,4291,0.22,35+
1975,KOL_1975,ID,beauty,45955,0.0782,0.899,0.2798,638.49,13121,1026,0.74,25-34
1976,KOL_1976,ID,fashion,29449,0.1296,0.5302,0.1802,339.97,7446,965,0.02,35+
1977,KOL_1977,SG,beauty,5779,0.2856,0.6174,0.3112,1909.93,1448,413,0.52,35+
1978,KOL_1978,MY,beauty,695726,0.0886,0.3834,0.178,2334.49,186034,16482,0.38,35+
1979,KOL_1979,VN,fmcg,40814,0.0552,0.9537,0.254,163.51,12734,702,0.04,18-24
1980,KOL_1980,SG,fmcg,54150,0.0837,0.9657,0.228,1943.41,15651,1309,0.39,18-24
1981,KOL_1981,MY,fashion,9438,0.1424,0.6042,0.3453,914.54,2444,348,0.93,35+
1982,KOL_1982,VN,home,433805,0.0376,0.752,0.153,221.3,117725,4426,0.76,25-34
1983,KOL_1983,MY,beauty,1297,0.1279,0.8935,0.2863,297.37,407,52,0.76,25-34
1984,KOL_1984,SG,home,13928,0.0858,0.7023,0.2083,710.27,4041,346,0.86,25-34
1985,KOL_1985,VN,beauty,17034,0.0513,0.4869,0.261,154.88,5705,292,0.77,18-24
1986,KOL_1986,SG,home,29950,0.1477,0.6593,0.2768,1759.47,8099,1196,0.96,25-34
1987,KOL_1987,VN,home,9697,0.189,0.6478,0.3405,153.22,2903,548,0.23,25-34
1988,KOL_1988,TH,fmcg,35251,0.0766,0.9514,0.1817,522.92,10019,767,0.09,35+
1989,KOL_1989,VN,fmcg,3285,0.1997,0.6843,0.3438,101.16,1142,228,0.18,35+
1990,KOL_1990,PH,beauty,2451027,0.0504,0.9064,0.1383,1274.02,628703,31686,0.46,18-24
1991,KOL_1991,SG,fashion,5333,0.1588,0.3597,0.3022,1031.44,1802,286,0.09,18-24
1992,KOL_1992,VN,fmcg,33039,0.0696,0.6975,0.1869,103.95,8626,600,0.13,35+
1993,KOL_1993,PH,home,658212,0.0683,0.8148,0.1424,369.79,198441,13553,0.31,35+
1994,KOL_1994,PH,fashion,6004,0.2583,0.9849,0.3352,360.66,1808,467,0.38,18-24
1995,KOL_1995,VN,fashion,2443,0.1419,0.6495,0.3464,139.9,689,97,0.49,18-24
1996,KOL_1996,PH,fashion,6729,0.2067,0.6438,0.2663,219.38,2007,414,0.76,35+
1997,KOL_1997,MY,fmcg,70142,0.1027,0.6171,0.2647,1007.43,23298,2392,0.81,25-34
1998,KOL_1998,MY,fmcg,921216,0.052,0.391,0.2084,1628.06,283882,14761,0.85,25-34
1999,KOL_1999,MY,fashion,45332,0.119,0.627,0.2378,1285.38,13034,1551,0.36,18-24
2000,KOL_2000,TH,fashion,24267,0.1211,0.6959,0.1926,770.75,7349,889,0.86,18-24
